order_id,order_date,customer_id,customer_name,customer_type,city,occasion,channel,payment_method,product_category,product_name,quantity,unit_price_inr,gross_revenue_inr,discount_pct,discount_amt_inr,net_revenue_inr,cogs_inr,delivery_cost_inr,marketing_cost_inr,workforce_cost_inr,spoilage_cost_inr,total_cost_inr,profit_loss_inr,delivery_time_mins,delivery_status,customer_rating,complaint_type,workforce_assigned,is_repeat_customer
BKG-10665,2023-04-23 15:12:00,CUST01998,Arjun Agarwal,Returning,Delhi,Casual / No Occasion,App,Debit Card,Photo Cakes,Anniversary Photo Cake,5,1217.93,6089.65,0.179,1090.05,4999.6,2975.09,337.82,124.71,148.68,314.76,3901.06,1098.54,59,Delivered,3.8,Quality Issue,3,1
BKG-10531,2023-04-23 17:32:00,CUST05399,Vikram Gupta,New,Pune,Anniversary,Website,UPI,Custom Cakes,Vanilla Dream Custom,1,2662.75,2662.75,0.196,521.9,2140.85,1410.24,179.63,352.43,241.24,300.52,2484.06,-343.21,38,Delivered,4.3,Wrong Product Delivered,2,0
BKG-10085,2023-04-24 04:12:00,CUST04512,Simran Nair,New,Chennai,Anniversary,In-Store,UPI,Designer Cakes,Vintage Ruffles Cake,1,3427.25,3427.25,0.007,23.99,3403.26,2451.84,151.59,352.22,139.6,721.54,3816.79,-413.53,100,Delivered,2.9,Missing Item,1,0
BKG-10637,2023-04-24 09:21:00,CUST03793,Amit Sharma,New,Jaipur,Birthday,App,UPI,Pastries,Chocolate Eclair,2,439.42,878.84,0.084,73.82,805.02,479.72,277.01,213.32,122.23,214.07,1306.35,-501.33,90,Delivered,4.1,Incorrect Customization,3,0
BKG-10577,2023-04-24 13:28:00,CUST05889,Suresh Reddy,New,Bangalore,Birthday,App,UPI,Hampers & Combos,Festive Treat Hamper,1,919.73,919.73,0.2,183.95,735.78,578.36,318.17,285.84,250.62,65.08,1498.07,-762.29,71,Delivered,2.8,No Complaint,1,0
BKG-10863,2023-04-25 13:42:00,CUST05275,Kavya Agarwal,New,Chennai,Corporate,App,Debit Card,Cookies & Bars,Choco Chip Cookies,1,192.58,192.58,0.126,24.27,168.31,89.97,195.39,343.47,199.82,22.96,851.61,-683.3,54,Cancelled,1.4,Wrong Product Delivered,3,0
BKG-10240,2023-04-25 15:16:00,CUST05552,Simran Iyer,New,Mumbai,Birthday,Website,Debit Card,Custom Cakes,Mango Mousse Custom,1,1208.18,1208.18,0.052,62.83,1145.35,808.0,281.44,177.73,136.94,146.86,1550.97,-405.62,36,Delivered,4.9,No Complaint,1,0
BKG-11113,2023-04-26 01:13:00,CUST00891,Arjun Patel,Returning,Mumbai,Birthday,In-Store,Credit Card,Custom Cakes,Vanilla Dream Custom,4,1401.24,5604.96,0.217,1216.28,4388.68,3009.69,375.95,80.44,133.85,474.58,4074.51,314.17,70,Delivered,4.0,Damaged Packaging,2,1
BKG-10756,2023-04-26 12:37:00,CUST06663,Nisha Iyer,New,Pune,Birthday,Phone,UPI,Designer Cakes,Vintage Ruffles Cake,2,3570.37,7140.74,0.025,178.52,6962.22,4626.26,259.96,352.96,124.26,884.02,6247.46,714.76,98,Delivered,3.5,Wrong Product Delivered,3,0
BKG-10019,2023-04-26 13:54:00,CUST02841,Shreya Agarwal,New,Mumbai,Anniversary,App,Debit Card,Pastries,Lemon Tart,1,568.09,568.09,0.027,15.34,552.75,308.35,121.16,291.58,184.13,23.53,928.75,-376.0,62,Delivered,2.9,Damaged Packaging,1,0
BKG-10800,2023-04-26 16:05:00,CUST01509,Nisha Gupta,Returning,Jaipur,Anniversary,Phone,UPI,Pastries,Lemon Tart,1,433.16,433.16,0.028,12.13,421.03,235.9,153.12,131.48,179.36,15.58,715.44,-294.41,98,Delivered,1.6,No Complaint,1,1
BKG-10630,2023-04-27 12:58:00,CUST09848,Kavya Kumar,New,Mumbai,Corporate,App,Credit Card,Cookies & Bars,Oatmeal Raisin Cookies,1,230.22,230.22,0.122,28.09,202.13,107.63,220.2,201.5,149.24,25.0,703.57,-501.44,64,Delivered,3.6,Quality Issue,1,0
BKG-10975,2023-04-27 13:25:00,CUST07588,Pooja Patel,New,Kolkata,Birthday,App,Wallet,Photo Cakes,Wedding Photo Cake,1,1676.08,1676.08,0.095,159.23,1516.85,897.52,438.04,316.05,266.27,183.9,2101.78,-584.93,76,Delivered,4.2,Incorrect Customization,2,0
BKG-10364,2023-04-27 13:47:00,CUST02330,Nisha Agarwal,New,Pune,Corporate,App,UPI,Custom Cakes,Red Velvet Custom,3,1474.79,4424.37,0.1,442.44,3981.93,2641.27,360.28,249.45,225.21,549.04,4025.25,-43.32,56,Returned,2.4,Wrong Product Delivered,2,0
BKG-10417,2023-04-27 22:45:00,CUST05512,Priya Agarwal,New,Delhi,Birthday,In-Store,Credit Card,Custom Cakes,Vanilla Dream Custom,1,1313.04,1313.04,0.006,7.88,1305.16,773.85,301.93,266.07,205.91,214.17,1761.93,-456.77,46,Delivered,3.7,Late Delivery,2,0
BKG-10139,2023-04-28 03:46:00,CUST01403,Nisha Kumar,Returning,Bangalore,Baby Shower,Website,Wallet,Cookies & Bars,Oreo Brownies,1,436.52,436.52,0.148,64.6,371.92,206.91,368.58,87.0,209.94,31.68,904.11,-532.19,51,Returned,2.2,Missing Item,1,1
BKG-10373,2023-04-28 14:50:00,CUST03837,Aditya Bose,New,Mumbai,Anniversary,Website,Debit Card,Cupcakes,Chocolate Fudge Cupcakes,4,346.97,1387.88,0.067,92.99,1294.89,768.05,149.49,276.26,143.74,153.58,1491.12,-196.23,72,Delivered,3.4,Wrong Product Delivered,2,0
BKG-10519,2023-04-28 21:57:00,CUST05817,Rajan Mehta,New,Chennai,Birthday,In-Store,Cash on Delivery,Custom Cakes,Choco Truffle Fondant,1,3370.42,3370.42,0.133,448.27,2922.15,1813.41,274.57,275.44,272.42,487.63,3123.47,-201.32,59,Delivered,3.6,No Complaint,2,0
BKG-10611,2023-04-28 23:48:00,CUST07469,Nikhil Verma,New,Jaipur,Birthday,App,Cash on Delivery,Photo Cakes,Wedding Photo Cake,2,1812.96,3625.92,0.046,166.79,3459.13,2034.9,354.73,181.98,227.48,432.56,3231.65,227.48,81,Delivered,4.1,No Complaint,1,0
BKG-10390,2023-04-29 06:05:00,CUST08816,Shreya Singh,New,Mumbai,Wedding,Website,Credit Card,Custom Cakes,Black Forest Custom,3,1673.01,5019.03,0.005,25.1,4993.93,3353.07,235.95,290.04,180.37,404.31,4463.74,530.19,41,Delivered,4.0,Missing Item,3,0
BKG-10783,2023-04-29 13:02:00,CUST04461,Suresh Agarwal,New,Delhi,Casual / No Occasion,In-Store,Cash on Delivery,Cupcakes,Oreo Stuffed Cupcakes,1,244.21,244.21,0.163,39.81,204.4,118.28,398.5,196.5,203.91,9.05,926.24,-721.84,73,Delivered,3.3,Damaged Packaging,3,0
BKG-10589,2023-04-29 17:31:00,CUST00164,Shreya Agarwal,Returning,Pune,Birthday,App,Cash on Delivery,Custom Cakes,Butterscotch Custom,2,1030.51,2061.02,0.15,309.15,1751.87,1145.79,144.16,145.76,145.38,323.23,1904.32,-152.45,56,Delivered,4.8,Late Delivery,1,1
BKG-10162,2023-04-29 19:14:00,CUST01117,Simran Gupta,Returning,Delhi,Birthday,App,Credit Card,Pastries,Blueberry Muffin,1,530.76,530.76,0.065,34.5,496.26,286.33,180.91,147.19,268.07,141.46,1023.96,-527.7,47,Delivered,4.5,Wrong Product Delivered,1,1
BKG-10154,2023-04-30 08:51:00,CUST04291,Aditya Kumar,New,Pune,Festival,Phone,Debit Card,Designer Cakes,Floral Bouquet Cake,2,3949.61,7899.22,0.017,134.29,7764.93,5518.32,277.29,332.7,212.21,137.11,6477.63,1287.3,74,Cancelled,2.2,Quality Issue,1,0
BKG-10816,2023-04-30 10:52:00,CUST02014,Priya Reddy,New,Mumbai,Valentine's Day,App,Net Banking,Custom Cakes,Red Velvet Custom,4,1902.16,7608.64,0.193,1468.47,6140.17,4001.24,178.91,233.2,127.76,788.44,5329.55,810.62,38,Delivered,3.5,Incorrect Customization,2,0
BKG-10898,2023-04-30 20:01:00,CUST08516,Aditya Verma,New,Mumbai,Anniversary,Website,Cash on Delivery,Custom Cakes,Red Velvet Custom,2,1204.8,2409.6,0.006,14.46,2395.14,1412.41,334.28,250.38,222.9,173.34,2393.31,1.83,98,Delivered,1.8,No Complaint,1,0
BKG-10515,2023-05-01 09:42:00,CUST02511,Pooja Joshi,New,Mumbai,Corporate,In-Store,UPI,Custom Cakes,Choco Truffle Fondant,1,958.62,958.62,0.015,14.38,944.24,641.1,206.6,209.81,197.06,81.28,1335.85,-391.61,85,Delivered,4.0,Quality Issue,3,0
BKG-10597,2023-05-01 11:43:00,CUST07019,Shreya Agarwal,New,Bangalore,Birthday,In-Store,Wallet,Designer Cakes,Tier Wedding Cake,3,4164.15,12492.45,0.076,949.43,11543.02,8453.35,354.21,381.95,201.31,2117.53,11508.35,34.67,93,Delivered,3.3,Quality Issue,2,0
BKG-10998,2023-05-02 07:45:00,CUST01293,Suresh Bose,Returning,Bangalore,Birthday,Website,Credit Card,Custom Cakes,Vanilla Dream Custom,2,3097.69,6195.38,0.059,365.53,5829.85,3488.63,462.64,142.3,249.69,94.67,4437.93,1391.92,85,Delivered,4.1,No Complaint,2,1
BKG-10088,2023-05-02 18:20:00,CUST05718,Simran Das,New,Bangalore,Birthday,App,Wallet,Designer Cakes,Vintage Ruffles Cake,2,4800.72,9601.44,0.056,537.68,9063.76,6828.89,209.43,172.56,157.22,446.23,7814.33,1249.43,63,Delivered,2.5,No Complaint,1,0
BKG-10913,2023-05-02 20:49:00,CUST00564,Shreya Iyer,Returning,Delhi,Birthday,Website,Credit Card,Pastries,Fruit Danish,1,458.18,458.18,0.035,16.04,442.14,267.91,245.25,64.02,262.19,110.11,949.48,-507.34,46,Returned,2.3,Quality Issue,1,1
BKG-10346,2023-05-03 02:34:00,CUST00553,Shreya Reddy,Returning,Hyderabad,Corporate,Website,UPI,Pastries,Blueberry Muffin,1,248.95,248.95,0.069,17.18,231.77,126.46,306.14,60.28,149.61,63.12,705.61,-473.84,63,Delivered,4.0,No Complaint,1,1
BKG-10805,2023-05-03 05:52:00,CUST07494,Suresh Kumar,New,Mumbai,Birthday,Website,UPI,Designer Cakes,Tier Wedding Cake,2,2181.49,4362.98,0.204,890.05,3472.93,2448.03,148.09,321.5,123.47,73.39,3114.48,358.45,64,Delivered,2.9,No Complaint,1,0
BKG-10045,2023-05-03 07:03:00,CUST02824,Karan Verma,New,Delhi,Birthday,App,Wallet,Designer Cakes,Unicorn Cake,1,2455.12,2455.12,0.068,166.95,2288.17,1754.81,355.3,268.92,224.09,389.17,2992.29,-704.12,52,Cancelled,2.2,No Complaint,2,0
BKG-10974,2023-05-03 11:56:00,CUST04045,Simran Reddy,New,Mumbai,Baby Shower,Phone,Wallet,Designer Cakes,Galaxy Mirror Glaze,1,1419.61,1419.61,0.125,177.45,1242.16,822.64,140.96,151.83,163.54,13.17,1292.14,-49.98,77,Delivered,4.2,Wrong Product Delivered,3,0
BKG-10550,2023-05-03 14:17:00,CUST04226,Meera Gupta,New,Kolkata,Birthday,Website,Cash on Delivery,Custom Cakes,Red Velvet Custom,2,3114.65,6229.3,0.143,890.79,5338.51,3560.58,218.15,248.87,189.66,886.48,5103.74,234.77,74,Cancelled,2.0,Late Delivery,2,0
BKG-10015,2023-05-05 04:50:00,CUST06703,Amit Bose,New,Jaipur,Birthday,Website,UPI,Cupcakes,Chocolate Fudge Cupcakes,2,687.83,1375.66,0.206,283.39,1092.27,670.88,307.13,177.48,258.63,34.55,1448.67,-356.4,63,Delivered,2.5,Quality Issue,1,0
BKG-10054,2023-05-05 08:13:00,CUST06830,Amit Das,New,Kolkata,Casual / No Occasion,Website,Net Banking,Photo Cakes,Graduation Photo Cake,1,1614.42,1614.42,0.144,232.48,1381.94,816.32,343.14,269.85,259.12,82.82,1771.25,-389.31,48,Delivered,3.5,No Complaint,1,0
BKG-10835,2023-05-06 11:04:00,CUST07969,Rajan Das,New,Delhi,Corporate,App,Credit Card,Photo Cakes,Graduation Photo Cake,1,1732.61,1732.61,0.011,19.06,1713.55,999.27,315.17,239.18,264.74,117.64,1936.0,-222.45,44,Delivered,3.7,Wrong Product Delivered,1,0
BKG-11085,2023-05-06 18:32:00,CUST00089,Pooja Reddy,Returning,Jaipur,Baby Shower,App,Net Banking,Hampers & Combos,Festive Treat Hamper,1,3253.54,3253.54,0.182,592.14,2661.4,1934.65,130.01,145.2,178.56,69.77,2458.19,203.21,52,Delivered,4.1,Late Delivery,1,1
BKG-10788,2023-05-06 20:59:00,CUST01946,Meera Kumar,Returning,Mumbai,Baby Shower,Website,Debit Card,Custom Cakes,Mango Mousse Custom,1,1699.65,1699.65,0.076,129.17,1570.48,1115.46,347.35,131.59,169.18,84.97,1848.55,-278.07,74,Delivered,3.1,No Complaint,1,1
BKG-10668,2023-05-08 05:06:00,CUST07160,Aditya Joshi,New,Mumbai,Anniversary,App,Cash on Delivery,Custom Cakes,Butterscotch Custom,1,3123.14,3123.14,0.048,149.91,2973.23,1873.75,321.66,234.17,248.06,82.36,2760.0,213.23,63,Delivered,2.6,Late Delivery,2,0
BKG-10994,2023-05-09 05:51:00,CUST02343,Simran Iyer,New,Kolkata,Corporate,App,Credit Card,Photo Cakes,Wedding Photo Cake,3,1263.45,3790.35,0.039,147.82,3642.53,2172.92,281.33,267.75,123.1,51.52,2896.62,745.91,64,Cancelled,1.8,Quality Issue,1,0
BKG-10210,2023-05-10 01:04:00,CUST06409,Rahul Iyer,New,Pune,Wedding,App,UPI,Custom Cakes,Red Velvet Custom,4,1354.58,5418.32,0.018,97.53,5320.79,3697.75,381.27,190.14,200.1,814.06,5283.32,37.47,59,Delivered,4.4,Late Delivery,1,0
BKG-11090,2023-05-10 02:08:00,CUST07011,Pooja Das,New,Kolkata,Anniversary,In-Store,UPI,Custom Cakes,Vanilla Dream Custom,1,1033.13,1033.13,0.009,9.3,1023.83,705.41,306.15,350.26,233.61,101.7,1697.13,-673.3,76,Delivered,3.7,No Complaint,1,0
BKG-10123,2023-05-10 06:07:00,CUST00121,Priya Bose,Returning,Mumbai,Wedding,App,Credit Card,Cupcakes,Oreo Stuffed Cupcakes,2,243.89,487.78,0.025,12.19,475.59,290.38,290.86,85.66,131.17,22.09,820.16,-344.57,51,Delivered,4.5,Wrong Product Delivered,2,1
BKG-10543,2023-05-10 16:07:00,CUST03134,Karan Reddy,New,Delhi,Wedding,Website,Net Banking,Custom Cakes,Butterscotch Custom,2,3397.81,6795.62,0.055,373.76,6421.86,3964.68,297.74,311.94,183.95,326.67,5084.98,1336.88,51,Delivered,4.5,No Complaint,2,0
BKG-10734,2023-05-10 19:47:00,CUST05623,Ananya Patel,New,Hyderabad,Anniversary,Website,UPI,Custom Cakes,Choco Truffle Fondant,1,1879.11,1879.11,0.08,150.33,1728.78,1039.14,329.9,286.68,132.85,53.28,1841.85,-113.07,45,Delivered,4.8,Damaged Packaging,1,0
BKG-11108,2023-05-11 12:45:00,CUST09203,Sneha Agarwal,New,Kolkata,Baby Shower,App,Net Banking,Cookies & Bars,Oreo Brownies,1,310.27,310.27,0.153,47.47,262.8,128.81,351.99,286.66,224.25,13.26,1004.97,-742.17,75,Delivered,3.0,No Complaint,3,0
BKG-11199,2023-05-11 13:40:00,CUST09532,Vikram Kumar,New,Hyderabad,Birthday,App,UPI,Cupcakes,Red Velvet Cupcake Box,2,541.16,1082.32,0.058,62.77,1019.55,518.14,193.07,289.2,126.34,156.94,1283.69,-264.14,42,Delivered,4.7,Damaged Packaging,2,0
BKG-10428,2023-05-11 16:07:00,CUST06376,Rahul Sharma,New,Jaipur,Birthday,App,Cash on Delivery,Photo Cakes,Baby Shower Photo Cake,1,1800.49,1800.49,0.228,410.51,1389.98,840.78,144.67,247.42,195.42,238.01,1666.3,-276.32,64,Delivered,3.8,Quality Issue,1,0
BKG-10813,2023-05-11 18:41:00,CUST08607,Kavya Joshi,New,Mumbai,Festival,Phone,UPI,Pastries,Lemon Tart,2,587.61,1175.22,0.039,45.83,1129.39,645.66,211.34,246.71,261.38,183.5,1548.59,-419.2,114,Delivered,2.4,Wrong Product Delivered,1,0
BKG-10298,2023-05-11 21:27:00,CUST09850,Vikram Mishra,New,Hyderabad,Birthday,App,Debit Card,Custom Cakes,Butterscotch Custom,2,3487.47,6974.94,0.019,132.52,6842.42,4732.67,218.71,398.11,189.38,37.23,5576.1,1266.32,44,Delivered,3.6,Late Delivery,2,0
BKG-11179,2023-05-12 14:41:00,CUST09061,Ananya Iyer,New,Chennai,Festival,App,Debit Card,Photo Cakes,Baby Shower Photo Cake,1,1219.28,1219.28,0.033,40.24,1179.04,738.99,213.82,192.19,182.11,94.62,1421.73,-242.69,97,Delivered,3.1,Wrong Product Delivered,2,0
BKG-10893,2023-05-12 14:54:00,CUST00131,Pooja Gupta,Returning,Pune,Casual / No Occasion,App,Cash on Delivery,Hampers & Combos,Celebration Hamper,1,1981.44,1981.44,0.123,243.72,1737.72,1234.31,311.68,86.12,142.32,116.3,1890.73,-153.01,82,Delivered,3.3,Wrong Product Delivered,2,1
BKG-11152,2023-05-12 19:04:00,CUST04137,Pooja Iyer,New,Hyderabad,Birthday,Phone,Cash on Delivery,Cupcakes,Red Velvet Cupcake Box,4,591.41,2365.64,0.018,42.58,2323.06,1220.77,123.05,362.38,138.4,482.76,2327.36,-4.3,87,Cancelled,1.1,Wrong Product Delivered,1,0
BKG-10121,2023-05-13 13:24:00,CUST07832,Rajan Kumar,New,Delhi,Wedding,Phone,Credit Card,Photo Cakes,Baby Shower Photo Cake,2,1348.77,2697.54,0.062,167.25,2530.29,1658.13,339.42,346.72,168.22,39.4,2551.89,-21.6,76,Delivered,3.8,Missing Item,1,0
BKG-10935,2023-05-13 14:01:00,CUST09626,Sneha Joshi,New,Delhi,Anniversary,App,UPI,Pastries,Opera Pastry,1,538.48,538.48,0.058,31.23,507.25,290.69,127.1,349.61,161.71,144.78,1073.89,-566.64,47,Delivered,4.1,No Complaint,2,0
BKG-11166,2023-05-14 08:56:00,CUST00146,Aditya Das,Returning,Chennai,Birthday,Phone,Credit Card,Photo Cakes,Wedding Photo Cake,1,879.86,879.86,0.159,139.9,739.96,498.32,166.73,130.31,139.87,48.16,983.39,-243.43,124,Delivered,3.3,Late Delivery,3,1
BKG-10094,2023-05-15 14:29:00,CUST01471,Aditya Sharma,Returning,Chennai,Corporate,Website,Credit Card,Custom Cakes,Butterscotch Custom,2,1031.41,2062.82,0.201,414.63,1648.19,1144.34,245.81,138.02,195.97,305.16,2029.3,-381.11,62,Delivered,2.7,No Complaint,2,1
BKG-10956,2023-05-15 14:51:00,CUST09083,Shreya Patel,New,Hyderabad,Wedding,Website,UPI,Custom Cakes,Mango Mousse Custom,1,3150.69,3150.69,0.097,305.62,2845.07,1809.4,162.23,247.23,220.32,211.75,2650.93,194.14,91,Delivered,1.9,Incorrect Customization,3,0
BKG-11198,2023-05-15 16:28:00,CUST08986,Kavya Joshi,New,Bangalore,Birthday,In-Store,Debit Card,Photo Cakes,Anniversary Photo Cake,1,1978.87,1978.87,0.067,132.58,1846.29,1118.24,236.1,297.56,240.28,58.97,1951.15,-104.86,78,Delivered,2.6,Late Delivery,2,0
BKG-10367,2023-05-15 18:13:00,CUST08400,Nikhil Reddy,New,Pune,Birthday,Phone,Credit Card,Cupcakes,Oreo Stuffed Cupcakes,3,669.57,2008.71,0.075,150.65,1858.06,1134.67,228.75,283.69,187.81,320.73,2155.65,-297.59,79,Delivered,3.4,No Complaint,3,0
BKG-10594,2023-05-15 18:15:00,CUST09308,Nisha Gupta,New,Hyderabad,Anniversary,App,UPI,Cupcakes,Vanilla Rainbow Cupcakes,2,389.03,778.06,0.071,55.24,722.82,384.99,128.75,311.65,215.67,86.2,1127.26,-404.44,70,Delivered,4.1,Missing Item,1,0
BKG-10941,2023-05-16 15:49:00,CUST04722,Shreya Mehta,New,Bangalore,Birthday,Website,Cash on Delivery,Pastries,Opera Pastry,1,278.37,278.37,0.033,9.19,269.18,154.44,208.31,156.87,240.52,19.38,779.52,-510.34,57,Delivered,3.5,No Complaint,3,0
BKG-10651,2023-05-16 20:34:00,CUST07634,Pooja Iyer,New,Kolkata,Birthday,App,Credit Card,Cookies & Bars,Walnut Fudge Bar,3,219.33,657.99,0.153,100.67,557.32,273.58,204.23,320.17,122.89,44.65,965.52,-408.2,72,Delivered,4.1,No Complaint,1,0
BKG-10498,2023-05-17 01:27:00,CUST07698,Divya Agarwal,New,Bangalore,Anniversary,App,Cash on Delivery,Custom Cakes,Black Forest Custom,1,1122.5,1122.5,0.166,186.34,936.16,581.41,211.45,381.44,229.88,40.28,1444.46,-508.3,87,Delivered,3.6,Late Delivery,2,0
BKG-10762,2023-05-17 12:30:00,CUST01371,Ananya Patel,Returning,Chennai,Birthday,App,Credit Card,Photo Cakes,Anniversary Photo Cake,3,1492.71,4478.13,0.166,743.37,3734.76,2198.84,114.96,76.5,236.69,446.17,3073.16,661.6,45,Delivered,3.8,No Complaint,1,1
BKG-10581,2023-05-17 13:07:00,CUST03304,Suresh Reddy,New,Kolkata,Birthday,App,UPI,Pastries,Blueberry Muffin,1,513.71,513.71,0.201,103.26,410.45,252.86,324.52,195.12,191.49,101.57,1065.56,-655.11,85,Delivered,2.8,Late Delivery,1,0
BKG-10757,2023-05-18 08:05:00,CUST01053,Priya Joshi,Returning,Mumbai,Birthday,App,UPI,Cupcakes,Oreo Stuffed Cupcakes,1,724.74,724.74,0.013,9.42,715.32,437.99,138.1,112.92,164.46,11.26,864.73,-149.41,74,Delivered,3.0,Late Delivery,1,1
BKG-10145,2023-05-18 13:12:00,CUST06233,Ananya Singh,New,Delhi,Anniversary,App,UPI,Custom Cakes,Butterscotch Custom,1,2022.47,2022.47,0.049,99.1,1923.37,1367.64,377.64,181.26,190.15,3.31,2120.0,-196.63,57,Delivered,4.1,No Complaint,1,0
BKG-10454,2023-05-20 13:44:00,CUST00218,Rajan Mehta,Returning,Hyderabad,Birthday,App,Debit Card,Cupcakes,Chocolate Fudge Cupcakes,3,492.93,1478.79,0.063,93.16,1385.63,768.06,189.55,70.38,264.35,162.46,1454.8,-69.17,69,Delivered,3.2,No Complaint,2,1
BKG-11101,2023-05-20 20:43:00,CUST04335,Nikhil Bose,New,Delhi,Casual / No Occasion,App,Wallet,Designer Cakes,Vintage Ruffles Cake,1,2811.17,2811.17,0.234,657.81,2153.36,1550.62,237.72,205.14,203.63,387.54,2584.65,-431.29,43,Delivered,3.6,No Complaint,1,0
BKG-10053,2023-05-21 01:35:00,CUST08228,Ananya Nair,New,Delhi,Wedding,Phone,UPI,Pastries,Lemon Tart,1,587.53,587.53,0.067,39.36,548.17,312.62,247.04,268.38,255.89,49.46,1133.39,-585.22,67,Delivered,3.6,No Complaint,1,0
BKG-11043,2023-05-21 06:29:00,CUST08932,Rohan Agarwal,New,Delhi,Birthday,Website,Net Banking,Custom Cakes,Black Forest Custom,2,1182.17,2364.34,0.003,7.09,2357.25,1596.4,273.14,256.57,181.68,276.3,2584.09,-226.84,53,Delivered,4.8,Quality Issue,1,0
BKG-10499,2023-05-22 09:27:00,CUST00335,Shreya Agarwal,Returning,Mumbai,Birthday,Phone,UPI,Designer Cakes,Geode Crystal Cake,4,2543.5,10174.0,0.111,1129.31,9044.69,6921.86,237.09,74.44,211.4,1249.79,8694.58,350.11,111,Delivered,2.0,Damaged Packaging,2,1
BKG-10301,2023-05-22 13:33:00,CUST04556,Pooja Mehta,New,Delhi,Casual / No Occasion,Website,Net Banking,Designer Cakes,Unicorn Cake,4,2744.76,10979.04,0.067,735.6,10243.44,6690.15,348.55,273.21,259.9,2217.58,9789.39,454.05,39,Delivered,4.2,Missing Item,3,0
BKG-10535,2023-05-23 00:27:00,CUST07787,Simran Iyer,New,Kolkata,Birthday,App,UPI,Photo Cakes,Anniversary Photo Cake,1,736.52,736.52,0.002,1.47,735.05,431.31,302.37,202.27,141.22,60.98,1138.15,-403.1,69,Delivered,2.7,No Complaint,2,0
BKG-10559,2023-05-23 02:18:00,CUST07135,Amit Bose,New,Hyderabad,Valentine's Day,Phone,Net Banking,Pastries,Chocolate Eclair,1,498.14,498.14,0.052,25.9,472.24,281.68,129.23,309.38,163.22,126.9,1010.41,-538.17,61,Delivered,2.6,No Complaint,2,0
BKG-10004,2023-05-23 05:37:00,CUST09710,Divya Gupta,New,Chennai,Baby Shower,Website,UPI,Photo Cakes,Baby Shower Photo Cake,1,1538.19,1538.19,0.033,50.76,1487.43,1020.52,279.09,228.63,171.72,259.75,1959.71,-472.28,40,Delivered,4.3,No Complaint,2,0
BKG-10642,2023-05-23 20:13:00,CUST09254,Karan Reddy,New,Kolkata,Anniversary,Website,Debit Card,Custom Cakes,Black Forest Custom,5,3382.71,16913.55,0.071,1200.86,15712.69,10694.74,158.46,394.67,164.32,2357.26,13769.45,1943.24,65,Delivered,4.2,Late Delivery,1,0
BKG-10343,2023-05-24 10:49:00,CUST02938,Pooja Gupta,New,Delhi,Anniversary,Website,Cash on Delivery,Custom Cakes,Vanilla Dream Custom,2,1753.13,3506.26,0.024,84.15,3422.11,2311.11,242.44,317.62,194.9,276.72,3342.79,79.32,41,Delivered,4.6,Missing Item,3,0
BKG-10368,2023-05-24 21:17:00,CUST01684,Nisha Mehta,Returning,Hyderabad,Wedding,Phone,UPI,Photo Cakes,Baby Shower Photo Cake,1,983.98,983.98,0.14,137.76,846.22,512.53,417.09,99.94,122.76,1.35,1153.67,-307.45,68,Cancelled,1.5,Incorrect Customization,1,1
BKG-10229,2023-05-24 23:23:00,CUST05568,Kavya Das,New,Jaipur,Birthday,App,Debit Card,Cookies & Bars,Oatmeal Raisin Cookies,3,425.82,1277.46,0.044,56.21,1221.25,633.94,324.02,309.16,190.4,34.61,1492.13,-270.88,88,Delivered,2.8,Missing Item,3,0
BKG-11191,2023-05-25 03:25:00,CUST02657,Arjun Verma,New,Delhi,Birthday,Website,Credit Card,Photo Cakes,Baby Shower Photo Cake,1,1505.46,1505.46,0.179,269.48,1235.98,718.14,372.92,192.4,263.76,185.7,1732.92,-496.94,56,Delivered,4.7,No Complaint,2,0
BKG-10587,2023-05-26 00:50:00,CUST08805,Rajan Nair,New,Delhi,Wedding,App,UPI,Designer Cakes,Geode Crystal Cake,3,3390.43,10171.29,0.123,1251.07,8920.22,6647.82,441.07,237.49,180.88,1587.53,9094.79,-174.57,64,Cancelled,2.4,No Complaint,1,0
BKG-11011,2023-05-26 13:46:00,CUST01150,Rohan Agarwal,Returning,Delhi,Casual / No Occasion,App,Wallet,Custom Cakes,Mango Mousse Custom,1,2304.62,2304.62,0.021,48.4,2256.22,1434.5,409.5,70.25,274.7,224.17,2413.12,-156.9,41,Delivered,4.5,No Complaint,1,1
BKG-11173,2023-05-26 17:53:00,CUST06667,Meera Joshi,New,Mumbai,Birthday,App,Cash on Delivery,Cookies & Bars,Choco Chip Cookies,1,163.75,163.75,0.034,5.57,158.18,75.96,278.99,157.47,147.0,10.69,670.11,-511.93,45,Delivered,4.1,Late Delivery,2,0
BKG-10011,2023-05-27 07:38:00,CUST05922,Pooja Nair,New,Mumbai,Wedding,Website,Net Banking,Custom Cakes,Vanilla Dream Custom,2,2746.51,5493.02,0.084,461.41,5031.61,3366.27,255.98,333.09,134.42,311.82,4401.58,630.03,64,Delivered,3.6,No Complaint,3,0
BKG-10317,2023-05-27 11:56:00,CUST00339,Simran Das,Returning,Mumbai,Anniversary,Phone,UPI,Custom Cakes,Butterscotch Custom,2,2929.91,5859.82,0.098,574.26,5285.56,3193.6,419.75,133.32,138.11,474.46,4359.24,926.32,83,Delivered,2.8,No Complaint,1,1
